"GEO_ID","NAME","P2_001N","P2_001NA","P2_002N","P2_002NA","P2_003N","P2_003NA","P2_004N","P2_004NA",
"Geography","Geographic Area Name"," !!Total:","Annotation of  !!Total:"," !!Total:!!Urban","Annotation of  !!Total:!!Urban"," !!Total:!!Rural","Annotation of  !!Total:!!Rural"," !!Total:!!Not defined for this file","Annotation of  !!Total:!!Not defined for this file",
"0500000US12029","Dixie County, Florida","16759","null","0","null","16759","null","0","null",
"0500000US12031","Duval County, Florida","995567","null","969177","null","26390","null","0","null",
"0500000US12033","Escambia County, Florida","321905","null","297356","null","24549","null","0","null",
"0500000US12035","Flagler County, Florida","115378","null","106548","null","8830","null","0","null",
"0500000US12037","Franklin County, Florida","12451","null","0","null","12451","null","0","null",
"0500000US12039","Gadsden County, Florida","43826","null","8541","null","35285","null","0","null",
"0500000US12041","Gilchrist County, Florida","17864","null","0","null","17864","null","0","null",
"0500000US12043","Glades County, Florida","12126","null","2099","null","10027","null","0","null",
"0500000US12045","Gulf County, Florida","14192","null","0","null","14192","null","0","null",
"0500000US12047","Hamilton County, Florida","14004","null","0","null","14004","null","0","null",
"0500000US12049","Hardee County, Florida","25327","null","9790","null","15537","null","0","null",
"0500000US12051","Hendry County, Florida","39619","null","25356","null","14263","null","0","null",
"0500000US12053","Hernando County, Florida","194515","null","155499","null","39016","null","0","null",
"0500000US12055","Highlands County, Florida","101235","null","81113","null","20122","null","0","null",
"0500000US12057","Hillsborough County, Florida","1459762","null","1406155","null","53607","null","0","null",
"0500000US12059","Holmes County, Florida","19653","null","0","null","19653","null","0","null",
"0500000US12061","Indian River County, Florida","159788","null","148215","null","11573","null","0","null",
"0500000US12063","Jackson County, Florida","47319","null","5560","null","41759","null","0","null",
"0500000US12065","Jefferson County, Florida","14510","null","0","null","14510","null","0","null",
"0500000US12067","Lafayette County, Florida","8226","null","0","null","8226","null","0","null",
"0500000US12069","Lake County, Florida","383956","null","315106","null","68850","null","0","null",
"0500000US12071","Lee County, Florida","760822","null","730937","null","29885","null","0","null",
"0500000US12073","Leon County, Florida","292198","null","252934","null","39264","null","0","null",
"0500000US12075","Levy County, Florida","42915","null","0","null","42915","null","0","null",
"0500000US12077","Liberty County, Florida","7974","null","0","null","7974","null","0","null",
"0500000US12079","Madison County, Florida","17968","null","0","null","17968","null","0","null",
"0500000US12081","Manatee County, Florida","399710","null","380958","null","18752","null","0","null",
"0500000US12083","Marion County, Florida","375908","null","265597","null","110311","null","0","null",
"0500000US12085","Martin County, Florida","158431","null","146830","null","11601","null","0","null",
"0500000US12086","Miami-Dade County, Florida","2701767","null","2678436","null","23331","null","0","null",
"0500000US12087","Monroe County, Florida","82874","null","72007","null","10867","null","0","null",
"0500000US12089","Nassau County, Florida","90352","null","50805","null","39547","null","0","null",
"0500000US12091","Okaloosa County, Florida","211668","null","189144","null","22524","null","0","null",
"0500000US12093","Okeechobee County, Florida","39644","null","25195","null","14449","null","0","null",
"0500000US12095","Orange County, Florida","1429908","null","1396338","null","33570","null","0","null",
"0500000US12097","Osceola County, Florida","388656","null","364149","null","24507","null","0","null",
"0500000US12099","Palm Beach County, Florida","1492191","null","1479525","null","12666","null","0","null",
"0500000US12101","Pasco County, Florida","561891","null","521183","null","40708","null","0","null",
"0500000US12103","Pinellas County, Florida","959107","null","957280","null","1827","null","0","null",
"0500000US12105","Polk County, Florida","725046","null","646127","null","78919","null","0","null",
"0500000US12107","Putnam County, Florida","73321","null","20032","null","53289","null","0","null",
"0500000US12109","St. Johns County, Florida","273425","null","232977","null","40448","null","0","null",
"0500000US12111","St. Lucie County, Florida","329226","null","317579","null","11647","null","0","null",
"0500000US12113","Santa Rosa County, Florida","188000","null","150583","null","37417","null","0","null",
"0500000US12115","Sarasota County, Florida","434006","null","423544","null","10462","null","0","null",
"0500000US12117","Seminole County, Florida","470856","null","455579","null","15277","null","0","null",
"0500000US12119","Sumter County, Florida","129752","null","101755","null","27997","null","0","null",
"0500000US12121","Suwannee County, Florida","43474","null","6668","null","36806","null","0","null",
"0500000US12123","Taylor County, Florida","21796","null","6531","null","15265","null","0","null",
"0500000US12125","Union County, Florida","16147","null","0","null","16147","null","0","null",
"0500000US12127","Volusia County, Florida","553543","null","506287","null","47256","null","0","null",
"0500000US12129","Wakulla County, Florida","33764","null","10124","null","23640","null","0","null",
"0500000US12131","Walton County, Florida","75305","null","33023","null","42282","null","0","null",
"0500000US12133","Washington County, Florida","25318","null","0","null","25318","null","0","null",
"0500000US13001","Appling County, Georgia","18444","null","5354","null","13090","null","0","null",
"0500000US13003","Atkinson County, Georgia","8286","null","0","null","8286","null","0","null",
"0500000US13005","Bacon County, Georgia","11140","null","0","null","11140","null","0","null",
"0500000US13007","Baker County, Georgia","2876","null","0","null","2876","null","0","null",
"0500000US13009","Baldwin County, Georgia","43799","null","22441","null","21358","null","0","null",
"0500000US13011","Banks County, Georgia","18035","null","797","null","17238","null","0","null",
"0500000US13013","Barrow County, Georgia","83505","null","55977","null","27528","null","0","null",
"0500000US13015","Bartow County, Georgia","108901","null","65960","null","42941","null","0","null",
"0500000US13017","Ben Hill County, Georgia","17194","null","11281","null","5913","null","0","null",
"0500000US13019","Berrien County, Georgia","18160","null","4844","null","13316","null","0","null",
"0500000US13021","Bibb County, Georgia","157346","null","135183","null","22163","null","0","null",
"0500000US13023","Bleckley County, Georgia","12583","null","6159","null","6424","null","0","null",
"0500000US13025","Brantley County, Georgia","18021","null","122","null","17899","null","0","null",
"0500000US13027","Brooks County, Georgia","16301","null","0","null","16301","null","0","null",
"0500000US13029","Bryan County, Georgia","44738","null","23809","null","20929","null","0","null",
"0500000US13031","Bulloch County, Georgia","81099","null","44488","null","36611","null","0","null",
"0500000US13033","Burke County, Georgia","24596","null","6103","null","18493","null","0","null",
"0500000US13035","Butts County, Georgia","25434","null","5697","null","19737","null","0","null",
"0500000US13037","Calhoun County, Georgia","5573","null","0","null","5573","null","0","null",
"0500000US13039","Camden County, Georgia","54768","null","38567","null","16201","null","0","null",
"0500000US13043","Candler County, Georgia","10981","null","0","null","10981","null","0","null",
"0500000US13045","Carroll County, Georgia","119148","null","54352","null","64796","null","0","null",
"0500000US13047","Catoosa County, Georgia","67872","null","51771","null","16101","null","0","null",
"0500000US13049","Charlton County, Georgia","12518","null","0","null","12518","null","0","null",
"0500000US13051","Chatham County, Georgia","295291","null","286383","null","8908","null","0","null",
"0500000US13053","Chattahoochee County, Georgia","9565","null","5731","null","3834","null","0","null",
"0500000US13055","Chattooga County, Georgia","24965","null","10227","null","14738","null","0","null",
"0500000US13057","Cherokee County, Georgia","266620","null","217834","null","48786","null","0","null",
"0500000US13059","Clarke County, Georgia","128671","null","121048","null","7623","null","0","null",
"0500000US13061","Clay County, Georgia","2848","null","0","null","2848","null","0","null",
"0500000US13063","Clayton County, Georgia","297595","null","296033","null","1562","null","0","null",
"0500000US13065","Clinch County, Georgia","6749","null","0","null","6749","null","0","null",
"0500000US13067","Cobb County, Georgia","766149","null","766109","null","40","null","0","null",
"0500000US13069","Coffee County, Georgia","43092","null","14258","null","28834","null","0","null",
"0500000US13071","Colquitt County, Georgia","45898","null","19217","null","26681","null","0","null",
"0500000US13073","Columbia County, Georgia","156010","null","132691","null","23319","null","0","null",
"0500000US13075","Cook County, Georgia","17229","null","7034","null","10195","null","0","null",
"0500000US13077","Coweta County, Georgia","146158","null","80544","null","65614","null","0","null",
"0500000US13079","Crawford County, Georgia","12130","null","0","null","12130","null","0","null",
"0500000US13081","Crisp County, Georgia","20128","null","10931","null","9197","null","0","null",
"0500000US13083","Dade County, Georgia","16251","null","880","null","15371","null","0","null",
"0500000US13085","Dawson County, Georgia","26798","null","8200","null","18598","null","0","null",
"0500000US13087","Decatur County, Georgia","29367","null","13857","null","15510","null","0","null",
"0500000US13089","DeKalb County, Georgia","764382","null","763175","null","1207","null","0","null",
"0500000US13091","Dodge County, Georgia","19925","null","6220","null","13705","null","0","null",
"0500000US13093","Dooly County, Georgia","11208","null","0","null","11208","null","0","null",
"0500000US13095","Dougherty County, Georgia","85790","null","73479","null","12311","null","0","null",
"0500000US13097","Douglas County, Georgia","144237","null","121915","null","22322","null","0","null",
"0500000US13099","Early County, Georgia","10854","null","0","null","10854","null","0","null",
"0500000US13101","Echols County, Georgia","3697","null","0","null","3697","null","0","null",
"0500000US13103","Effingham County, Georgia","64769","null","16703","null","48066","null","0","null",
"0500000US13105","Elbert County, Georgia","19637","null","5700","null","13937","null","0","null",
"0500000US13107","Emanuel County, Georgia","22768","null","7251","null","15517","null","0","null",
"0500000US13109","Evans County, Georgia","10774","null","0","null","10774","null","0","null",
"0500000US13111","Fannin County, Georgia","25319","null","0","null","25319","null","0","null",
"0500000US13113","Fayette County, Georgia","119194","null","97582","null","21612","null","0","null",
"0500000US13115","Floyd County, Georgia","98584","null","60403","null","38181","null","0","null",
"0500000US13117","Forsyth County, Georgia","251283","null","231837","null","19446","null","0","null",
"0500000US13119","Franklin County, Georgia","23424","null","0","null","23424","null","0","null",
